,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
466,829757,Delhi,VR Aaron,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,M Erasmus,S Ravi,2015,85.3,97.575
467,829759,Chandigarh,TA Boult,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,20.0,HDPK Dharmasena,CB Gaffaney,2015,81.28947368421052,92.83333333333333
468,829761,Kolkata,PP Chawla,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,13.0,AK Chaudhary,M Erasmus,2015,99.23529411764706,85.3
469,829765,Chennai,DJ Bravo,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,2.0,RM Deshpande,VA Kulkarni,2015,165.64285714285714,99.23529411764706
470,829767,Delhi,NM Coulter-Nile,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Delhi Daredevils,wickets,9.0,RK Illingworth,S Ravi,2015,85.3,81.28947368421052
471,829769,Mumbai,AT Rayudu,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,8.0,HDPK Dharmasena,CK Nandan,2015,108.725,99.29411764705883
472,829771,Bangalore,Mandeep Singh,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,JD Cloete,PG Pathak,2015,97.575,99.23529411764706
473,829773,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,runs,22.0,AK Chaudhary,K Srinivasan,2015,92.83333333333333,165.64285714285714
474,829775,Chandigarh,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,RK Illingworth,VA Kulkarni,2015,81.28947368421052,108.725
475,829777,Mumbai,AM Rahane,Brabourne Stadium,0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,14.0,HDPK Dharmasena,CB Gaffaney,2015,99.29411764705883,85.3
476,829779,Chennai,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,C Shamshuddin,K Srinath,2015,165.64285714285714,97.575
477,829781,Kolkata,UT Yadav,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,35.0,AK Chaudhary,M Erasmus,2015,99.23529411764706,92.83333333333333
478,829783,Mumbai,Harbhajan Singh,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,Mumbai Indians,wickets,5.0,HDPK Dharmasena,CB Gaffaney,2015,108.725,85.3
479,829785,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,138.0,RK Illingworth,VA Kulkarni,2015,97.575,81.28947368421052
480,829787,Mumbai,EJG Morgan,Brabourne Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,7.0,JD Cloete,C Shamshuddin,2015,99.29411764705883,92.83333333333333
481,829789,Chennai,HH Pandya,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,wickets,6.0,CB Gaffaney,CK Nandan,2015,165.64285714285714,108.725
482,829791,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,wickets,1.0,AK Chaudhary,HDPK Dharmasena,2015,99.23529411764706,81.28947368421052
483,829793,Raipur,MC Henriques,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,6.0,VA Kulkarni,S Ravi,2015,85.3,92.83333333333333
484,829795,Mumbai,AB de Villiers,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,39.0,JD Cloete,C Shamshuddin,2015,108.725,97.575
485,829797,Chennai,RA Jadeja,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,12.0,M Erasmus,CK Nandan,2015,165.64285714285714,99.29411764705883
486,829799,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,5.0,AK Chaudhary,HDPK Dharmasena,2015,92.83333333333333,81.28947368421052
487,829801,Raipur,Z Khan,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Delhi Daredevils,wickets,6.0,RK Illingworth,VA Kulkarni,2015,85.3,165.64285714285714
488,829803,Chandigarh,AR Patel,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,runs,22.0,JD Cloete,C Shamshuddin,2015,81.28947368421052,97.575
489,829805,Mumbai,HH Pandya,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,5.0,RK Illingworth,VA Kulkarni,2015,108.725,99.23529411764706
490,829809,Chandigarh,P Negi,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,wickets,7.0,CK Nandan,C Shamshuddin,2015,81.28947368421052,165.64285714285714
491,829811,Mumbai,SR Watson,Brabourne Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,9.0,RM Deshpande,RK Illingworth,2015,99.29411764705883,99.23529411764706
492,829815,Hyderabad,MJ McClenaghan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,9.0,CB Gaffaney,K Srinath,2015,92.83333333333333,108.725
493,829817,Mumbai,KA Pollard,Wankhede Stadium,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,HDPK Dharmasena,RK Illingworth,2015,165.64285714285714,108.725
494,829819,Pune,AB de Villiers,Maharashtra Cricket Association Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,71.0,AK Chaudhary,C Shamshuddin,2015,97.575,99.29411764705883
495,829821,Ranchi,A Nehra,JSCA International Stadium Complex,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,3.0,AK Chaudhary,CB Gaffaney,2015,165.64285714285714,97.575
496,829823,Kolkata,RG Sharma,Eden Gardens,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,41.0,HDPK Dharmasena,RK Illingworth,2015,108.725,165.64285714285714
497,980901,Mumbai,AM Rahane,Wankhede Stadium,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Rising Pune Supergiants,wickets,9.0,HDPK Dharmasena,CK Nandan,2016,92.75,69.26086956521739
498,980903,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,S Ravi,C Shamshuddin,2016,89.5,88.16666666666667
499,980905,Chandigarh,AJ Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5.0,AK Chaudhary,VA Kulkarni,2016,73.85714285714286,98.39473684210526
500,980907,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,45.0,HDPK Dharmasena,VK Sharma,2016,105.16666666666667,114.83333333333333
501,980909,Kolkata,RG Sharma,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,Nitin Menon,S Ravi,2016,89.5,92.75
502,980911,Rajkot,AJ Finch,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,Gujarat Lions,wickets,7.0,VA Kulkarni,CK Nandan,2016,98.39473684210526,69.26086956521739
503,980913,Delhi,A Mishra,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,S Ravi,C Shamshuddin,2016,88.16666666666667,73.85714285714286
504,980915,Hyderabad,G Gambhir,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,8.0,AK Chaudhary,CK Nandan,2016,114.83333333333333,89.5
505,980917,Mumbai,AJ Finch,Wankhede Stadium,0,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3.0,HDPK Dharmasena,VK Sharma,2016,92.75,98.39473684210526
506,980919,Chandigarh,M Vohra,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,Kings XI Punjab,wickets,6.0,S Ravi,C Shamshuddin,2016,73.85714285714286,69.26086956521739
507,980921,Bangalore,Q de Kock,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,VA Kulkarni,A Nand Kishore,2016,105.16666666666667,88.16666666666667
508,980923,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,7.0,HDPK Dharmasena,VK Sharma,2016,114.83333333333333,92.75
509,980925,Chandigarh,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,S Ravi,C Shamshuddin,2016,73.85714285714286,89.5
510,980927,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,wickets,6.0,AK Chaudhary,CK Nandan,2016,92.75,105.16666666666667
511,980929,Rajkot,B Kumar,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,10.0,K Bharatan,HDPK Dharmasena,2016,98.39473684210526,114.83333333333333
512,980931,Pune,AB de Villiers,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,Royal Challengers Bangalore,runs,13.0,CB Gaffaney,VK Sharma,2016,69.26086956521739,105.16666666666667
513,980933,Delhi,SV Samson,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,runs,10.0,S Ravi,C Shamshuddin,2016,88.16666666666667,92.75
514,980935,Hyderabad,Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,AK Chaudhary,CK Nandan,2016,114.83333333333333,73.85714285714286
515,980937,Rajkot,V Kohli,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Gujarat Lions,wickets,6.0,K Bharatan,BNJ Oxenford,2016,98.39473684210526,105.16666666666667
516,980939,Pune,SA Yadav,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,2.0,CB Gaffaney,A Nand Kishore,2016,69.26086956521739,89.5
517,980941,Chandigarh,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Mumbai Indians,runs,25.0,Nitin Menon,RJ Tucker,2016,73.85714285714286,92.75
518,980945,Delhi,CH Morris,Feroz Shah Kotla,0,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Gujarat Lions,runs,1.0,M Erasmus,S Ravi,2016,88.16666666666667,98.39473684210526
519,980947,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,6.0,Nitin Menon,RJ Tucker,2016,92.75,89.5
520,980949,Pune,DR Smith,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3.0,CB Gaffaney,BNJ Oxenford,2016,69.26086956521739,98.39473684210526
521,980951,Delhi,CR Brathwaite,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,runs,27.0,KN Ananthapadmanabhan,M Erasmus,2016,88.16666666666667,89.5
522,980953,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,15.0,AK Chaudhary,HDPK Dharmasena,2016,114.83333333333333,105.16666666666667
523,980955,Rajkot,AR Patel,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,23.0,BNJ Oxenford,VK Sharma,2016,98.39473684210526,73.85714285714286
524,980957,Pune,RG Sharma,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,AY Dandekar,RJ Tucker,2016,69.26086956521739,92.75
525,980959,Bangalore,AD Russell,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,M Erasmus,S Ravi,2016,105.16666666666667,89.5
526,980961,Rajkot,RR Pant,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,CB Gaffaney,BNJ Oxenford,2016,98.39473684210526,88.16666666666667
527,980963,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,runs,7.0,AK Chaudhary,HDPK Dharmasena,2016,89.5,73.85714285714286
528,980965,Delhi,AM Rahane,Feroz Shah Kotla,0,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,wickets,7.0,C Shamshuddin,RJ Tucker,2016,88.16666666666667,69.26086956521739
529,980967,Hyderabad,B Kumar,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,M Erasmus,S Ravi,2016,114.83333333333333,98.39473684210526
530,980969,Bangalore,V Kohli,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,CB Gaffaney,BNJ Oxenford,2016,105.16666666666667,69.26086956521739
531,980971,Chandigarh,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,9.0,HDPK Dharmasena,CK Nandan,2016,73.85714285714286,88.16666666666667
532,980973,Visakhapatnam,A Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,85.0,S Ravi,C Shamshuddin,2016,92.75,114.83333333333333
533,980975,Kolkata,P Kumar,Eden Gardens,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5.0,M Erasmus,RJ Tucker,2016,89.5,98.39473684210526
534,980977,Chandigarh,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,runs,1.0,AK Chaudhary,HDPK Dharmasena,2016,73.85714285714286,105.16666666666667
535,980979,Visakhapatnam,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,4.0,CB Gaffaney,VK Sharma,2016,69.26086956521739,114.83333333333333
536,980981,Bangalore,KH Pandya,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,AY Dandekar,C Shamshuddin,2016,105.16666666666667,92.75
537,980983,Hyderabad,CH Morris,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,K Bharatan,M Erasmus,2016,114.83333333333333,88.16666666666667
538,980985,Visakhapatnam,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,wickets,7.0,HDPK Dharmasena,CK Nandan,2016,92.75,73.85714285714286
539,980987,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,runs,144.0,AY Dandekar,VK Sharma,2016,105.16666666666667,98.39473684210526
540,980991,Chandigarh,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Sunrisers Hyderabad,wickets,7.0,KN Ananthapadmanabhan,M Erasmus,2016,73.85714285714286,114.83333333333333
541,980993,Visakhapatnam,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,80.0,Nitin Menon,CK Nandan,2016,92.75,88.16666666666667
542,980995,Kolkata,V Kohli,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,CB Gaffaney,A Nand Kishore,2016,89.5,105.16666666666667
543,981001,Kanpur,DR Smith,Green Park,0,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,wickets,6.0,AK Chaudhary,CK Nandan,2016,98.39473684210526,89.5
544,981003,Raipur,KK Nair,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,A Nand Kishore,BNJ Oxenford,2016,88.16666666666667,114.83333333333333
545,981005,Visakhapatnam,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,Rising Pune Supergiants,wickets,4.0,HDPK Dharmasena,Nitin Menon,2016,69.26086956521739,73.85714285714286
546,981007,Kanpur,SK Raina,Green Park,0,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,wickets,6.0,AK Chaudhary,CK Nandan,2016,98.39473684210526,92.75
547,981009,Kolkata,YK Pathan,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,22.0,KN Ananthapadmanabhan,M Erasmus,2016,89.5,114.83333333333333
548,981011,Raipur,V Kohli,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,A Nand Kishore,BNJ Oxenford,2016,88.16666666666667,105.16666666666667
549,981013,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,AK Chaudhary,HDPK Dharmasena,2016,98.39473684210526,105.16666666666667
550,981015,Delhi,MC Henriques,Feroz Shah Kotla,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,22.0,M Erasmus,C Shamshuddin,2016,114.83333333333333,89.5
551,981017,Delhi,DA Warner,Feroz Shah Kotla,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,4.0,M Erasmus,CK Nandan,2016,98.39473684210526,114.83333333333333
552,981019,Bangalore,BCJ Cutting,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,8.0,HDPK Dharmasena,BNJ Oxenford,2016,105.16666666666667,114.83333333333333
553,1082591,Hyderabad,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,35.0,AY Dandekar,NJ Llong,2017,94.13157894736842,71.69047619047619
554,1082592,Pune,SPD Smith,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,7.0,A Nand Kishore,S Ravi,2017,103.0,122.30555555555556
555,1082593,Rajkot,CA Lynn,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,10.0,Nitin Menon,CK Nandan,2017,69.875,105.1842105263158
556,1082594,Indore,GJ Maxwell,Holkar Cricket Stadium,0,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,AK Chaudhary,C Shamshuddin,2017,82.55,103.0
557,1082595,Bengaluru,KM Jadhav,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,15.0,S Ravi,VK Sharma,2017,71.69047619047619,89.63157894736842
558,1082596,Hyderabad,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,A Deshmukh,NJ Llong,2017,94.13157894736842,69.875
559,1082597,Mumbai,N Rana,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,Nitin Menon,CK Nandan,2017,122.30555555555556,105.1842105263158
560,1082598,Indore,AR Patel,Holkar Cricket Stadium,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kings XI Punjab,wickets,8.0,AK Chaudhary,C Shamshuddin,2017,82.55,71.69047619047619
561,1082599,Pune,SV Samson,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,Delhi Daredevils,runs,97.0,AY Dandekar,S Ravi,2017,103.0,89.63157894736842
562,1082600,Mumbai,JJ Bumrah,Wankhede Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,wickets,4.0,Nitin Menon,CK Nandan,2017,122.30555555555556,94.13157894736842
563,1082601,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,A Deshmukh,NJ Llong,2017,105.1842105263158,82.55
564,1082602,Bangalore,KA Pollard,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,KN Ananthapadmanabhan,AK Chaudhary,2017,71.69047619047619,122.30555555555556
565,1082603,Rajkot,AJ Tye,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Gujarat Lions,wickets,7.0,A Nand Kishore,S Ravi,2017,69.875,103.0
566,1082604,Kolkata,RV Uthappa,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,17.0,AY Dandekar,NJ Llong,2017,105.1842105263158,94.13157894736842
567,1082605,Delhi,CJ Anderson,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Delhi Daredevils,runs,51.0,YC Barde,Nitin Menon,2017,89.63157894736842,82.55
568,1082606,Mumbai,N Rana,Wankhede Stadium,0,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Mumbai Indians,wickets,6.0,A Nand Kishore,S Ravi,2017,122.30555555555556,69.875
569,1082607,Bangalore,BA Stokes,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,Rising Pune Supergiant,runs,27.0,KN Ananthapadmanabhan,C Shamshuddin,2017,71.69047619047619,103.0
570,1082608,Delhi,NM Coulter-Nile,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,4.0,Nitin Menon,CK Nandan,2017,89.63157894736842,105.1842105263158
571,1082609,Hyderabad,B Kumar,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,5.0,AY Dandekar,A Deshmukh,2017,94.13157894736842,82.55
572,1082610,Rajkot,CH Gayle,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,runs,21.0,S Ravi,VK Sharma,2017,69.875,71.69047619047619
573,1082611,Hyderabad,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,15.0,CB Gaffaney,NJ Llong,2017,94.13157894736842,89.63157894736842
574,1082612,Indore,JC Buttler,Holkar Cricket Stadium,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,M Erasmus,C Shamshuddin,2017,82.55,122.30555555555556
575,1082613,Kolkata,SK Raina,Eden Gardens,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,4.0,CB Gaffaney,Nitin Menon,2017,105.1842105263158,69.875
576,1082614,Mumbai,MJ McClenaghan,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,14.0,A Nand Kishore,S Ravi,2017,122.30555555555556,89.63157894736842
577,1082615,Pune,MS Dhoni,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,6.0,AY Dandekar,A Deshmukh,2017,103.0,94.13157894736842
